order_date,channel,sessions,orders,new_customer_orders,returning_customer_orders,gross_revenue,amount_refunded,units_sold,units_returned,cogs,ad_spend
2026-03-25,Email,163,6,0,6,522.53,0.0,10,0,193.48,0
2026-03-25,Referral,95,3,1,2,208.31,0.0,5,0,80.69,0
2026-03-25,Bol.com,0,2,0,2,162.72,0.0,3,0,62.25,0
2026-03-26,Google Ads,551,16,8,8,1158.05,38.88,30,1,411.35,424.23
2026-03-26,Meta Ads,200,3,1,2,215.07,0.0,5,0,80.32,221.88
2026-03-26,Organic Search,419,9,3,6,784.18,0.0,15,0,289.29,0
2026-03-26,Direct,186,6,1,5,491.72,0.0,10,0,173.87,0
2026-03-26,Email,178,8,1,7,686.68,0.0,15,0,248.72,0
2026-03-26,Referral,112,3,1,2,246.87,0.0,5,0,94.12,0
2026-03-26,Bol.com,0,3,0,3,228.8,0.0,5,0,88.24,0
2026-03-27,Google Ads,467,12,6,6,891.34,0.0,20,0,328.09,425.93
2026-03-27,Meta Ads,213,4,2,2,335.41,0.0,7,0,123.28,207.33
2026-03-27,Organic Search,407,9,3,6,632.54,0.0,16,0,235.09,0
2026-03-27,Direct,199,7,1,6,558.1,0.0,13,0,209.37,0
2026-03-27,Email,167,6,0,6,449.91,0.0,11,0,164.32,0
2026-03-27,Referral,108,3,1,2,212.22,0.0,5,0,74.98,0
2026-03-27,Bol.com,0,3,1,2,213.39,0.0,5,0,78.9,0
2026-03-28,Google Ads,384,11,6,5,783.26,0.0,19,0,283.47,303.15
2026-03-28,Meta Ads,147,2,1,1,137.89,0.0,3,0,50.24,158.47
2026-03-28,Organic Search,297,7,2,5,580.34,0.0,12,0,216.81,0
2026-03-28,Direct,160,5,1,4,389.54,0.0,8,0,150.9,0
2026-03-28,Email,125,6,0,6,446.61,0.0,10,0,171.26,0
2026-03-28,Referral,70,2,1,1,137.88,0.0,3,0,51.04,0
2026-03-28,Bol.com,0,1,0,1,72.37,0.0,1,0,27.14,0
2026-03-29,Google Ads,331,8,4,4,615.02,0.0,13,0,217.89,307.44
2026-03-29,Meta Ads,150,2,1,1,163.85,0.0,3,0,58.18,181.0
2026-03-29,Organic Search,342,8,3,5,557.27,0.0,15,0,197.53,0
2026-03-29,Direct,162,5,1,4,380.44,0.0,9,0,139.42,0
2026-03-29,Email,122,5,0,5,395.03,0.0,8,0,142.71,0
2026-03-29,Referral,81,2,1,1,137.54,0.0,3,0,49.58,0
2026-03-29,Bol.com,0,2,0,2,155.03,0.0,3,0,54.53,0
2026-03-30,Google Ads,497,13,7,6,951.19,0.0,21,0,355.59,481.07
2026-03-30,Meta Ads,248,4,2,2,339.0,0.0,6,0,130.72,238.04
2026-03-30,Organic Search,514,12,5,7,1024.91,0.0,21,0,367.34,0
2026-03-30,Direct,213,7,1,6,602.75,0.0,11,0,226.4,0
2026-03-30,Email,172,7,0,7,555.86,0.0,11,0,208.07,0
2026-03-30,Referral,108,3,1,2,222.39,0.0,5,0,83.15,0
2026-03-30,Bol.com,0,2,0,2,137.62,0.0,3,0,48.8,0
2026-03-31,Google Ads,454,11,6,5,846.17,0.0,19,0,303.74,494.69
2026-03-31,Meta Ads,194,3,2,1,250.21,0.0,5,0,95.11,225.44
2026-03-31,Organic Search,458,10,4,6,778.65,0.0,17,0,285.63,0
2026-03-31,Direct,225,8,1,7,608.79,0.0,15,0,232.07,0
2026-03-31,Email,156,7,0,7,530.07,0.0,11,0,196.19,0
2026-03-31,Referral,101,3,1,2,252.2,0.0,5,0,89.15,0
2026-03-31,Bol.com,0,3,1,2,243.85,0.0,5,0,90.28,0
