session_date,session_source,session_medium,session_campaign,session_default_channel_grouping,device_category,country,landing_page_path,sessions,engaged_sessions,revenue,page_views,add_to_cart_events,begin_checkout_events,purchase_events,transactions
2026-01-04,email,newsletter,Weekly Newsletter,Email,desktop,France,/collections/best-sellers,33,19,56.28,81,2,1,1,1
2026-01-04,email,newsletter,Abandoned Cart,Email,desktop,France,/collections/new-arrivals,40,28,70.58,117,3,1,1,1
2026-01-04,email,newsletter,Abandoned Cart,Email,desktop,Netherlands,/collections/new-arrivals,36,24,59.55,114,2,1,1,1
2026-01-04,bing,organic,,Organic Search,desktop,Netherlands,/collections/new-arrivals,18,10,0.0,43,1,0,0,0
2026-01-04,bing,organic,,Organic Search,desktop,Netherlands,/,15,8,0.0,37,1,0,0,0
2026-01-04,bing,organic,,Organic Search,tablet,Netherlands,/collections/sale,15,9,0.0,40,1,0,0,0
2026-01-04,pinterest,referral,,Social,desktop,Netherlands,/,11,4,0.0,33,0,0,0,0
2026-01-04,pinterest,referral,,Social,mobile,Belgium,/blogs/style-guide,14,5,0.0,35,1,0,0,0
2026-01-04,pinterest,referral,,Social,desktop,Netherlands,/products/recycled-sneakers,12,4,0.0,37,0,0,0,0
2026-01-05,google,cpc,Search - Generic,Paid Search,mobile,Netherlands,/collections/best-sellers,148,86,191.66,458,12,5,3,3
2026-01-05,google,cpc,Brand - BE,Paid Search,mobile,Germany,/products/recycled-sneakers,152,76,142.04,387,10,6,2,2
2026-01-05,google,cpc,Shopping - Best Sellers,Paid Search,tablet,Belgium,/,173,98,270.73,440,14,8,4,4
2026-01-05,google,organic,,Organic Search,desktop,Belgium,/products/recycled-sneakers,184,105,171.53,449,16,8,3,3
2026-01-05,google,organic,,Organic Search,mobile,Netherlands,/,162,94,146.07,450,12,6,2,2
2026-01-05,google,organic,,Organic Search,desktop,Belgium,/,191,128,178.16,468,13,6,3,3
2026-01-05,(direct),(none),,Direct,desktop,Germany,/collections/sale,97,48,132.86,268,6,3,2,2
2026-01-05,(direct),(none),,Direct,desktop,Belgium,/collections/new-arrivals,87,45,111.13,241,5,3,2,2
2026-01-05,(direct),(none),,Direct,mobile,Netherlands,/collections/best-sellers,100,47,143.89,294,9,4,2,2
2026-01-05,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Belgium,/products/premium-hoodie,66,28,0.0,176,4,2,0,0
2026-01-05,facebook,paid,Broad - Interest Based,Paid Social,desktop,Belgium,/blogs/style-guide,65,26,0.0,181,5,2,0,0
2026-01-05,facebook,paid,Broad - Interest Based,Paid Social,desktop,Netherlands,/products/classic-essential-tee,65,29,57.57,205,4,1,1,1
2026-01-05,instagram,paid,Stories - New Collection,Paid Social,desktop,Netherlands,/,29,12,0.0,77,2,0,0,0
2026-01-05,instagram,paid,Stories - New Collection,Paid Social,desktop,Germany,/,35,15,0.0,104,2,1,0,0
2026-01-05,instagram,paid,Stories - New Collection,Paid Social,desktop,Belgium,/collections/sale,32,13,0.0,96,2,0,0,0
2026-01-05,email,newsletter,Abandoned Cart,Email,mobile,Netherlands,/products/weekend-bag,51,31,65.5,126,4,1,1,1
2026-01-05,email,newsletter,Abandoned Cart,Email,mobile,Netherlands,/,56,33,69.39,134,5,3,1,1
2026-01-05,email,newsletter,Weekly Newsletter,Email,mobile,Belgium,/collections/new-arrivals,52,33,65.43,151,4,1,1,1
2026-01-05,bing,organic,,Organic Search,desktop,Germany,/collections/new-arrivals,25,15,0.0,77,2,0,0,0
2026-01-05,bing,organic,,Organic Search,tablet,Belgium,/collections/best-sellers,27,15,0.0,76,2,0,0,0
2026-01-05,bing,organic,,Organic Search,desktop,France,/,24,13,0.0,69,2,1,0,0
2026-01-05,pinterest,referral,,Social,desktop,Belgium,/collections/sale,20,8,0.0,48,1,0,0,0
2026-01-05,pinterest,referral,,Social,desktop,Other,/blogs/style-guide,19,6,0.0,61,1,0,0,0
2026-01-05,pinterest,referral,,Social,mobile,Belgium,/products/premium-hoodie,20,8,0.0,54,1,0,0,0
2026-01-06,google,cpc,Brand - NL,Paid Search,mobile,Belgium,/collections/accessories,186,96,136.99,459,15,7,2,2
2026-01-06,google,cpc,Shopping - All Products,Paid Search,mobile,Netherlands,/,161,92,116.73,474,12,5,2,2
2026-01-06,google,cpc,Brand - BE,Paid Search,mobile,France,/collections/new-arrivals,146,75,149.23,422,9,4,2,2
2026-01-06,google,organic,,Organic Search,desktop,Germany,/products/premium-hoodie,170,108,267.95,408,14,7,4,4
2026-01-06,google,organic,,Organic Search,desktop,Belgium,/collections/new-arrivals,168,98,205.35,463,13,7,3,3
2026-01-06,google,organic,,Organic Search,desktop,Netherlands,/pages/about-us,178,118,176.84,470,15,8,3,3
2026-01-06,(direct),(none),,Direct,mobile,Belgium,/collections/sale,103,48,126.09,311,7,4,2,2
2026-01-06,(direct),(none),,Direct,desktop,Belgium,/collections/accessories,98,45,194.52,314,7,3,3,3
2026-01-06,(direct),(none),,Direct,mobile,Netherlands,/collections/new-arrivals,90,41,119.86,221,7,3,2,2
2026-01-06,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Netherlands,/collections/sale,73,33,0.0,202,5,2,0,0
2026-01-06,facebook,paid,Lookalike - Purchasers,Paid Social,desktop,Germany,/,58,26,0.0,159,4,2,0,0
2026-01-06,facebook,paid,Retargeting - Website Visitors,Paid Social,tablet,Netherlands,/,66,31,0.0,205,5,2,0,0
2026-01-06,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/collections/new-arrivals,30,12,0.0,85,2,0,0,0
2026-01-06,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Netherlands,/products/classic-essential-tee,32,14,0.0,85,2,0,0,0
2026-01-06,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/,35,15,0.0,87,3,1,0,0
2026-01-06,email,newsletter,Post-Purchase Flow,Email,desktop,Belgium,/pages/about-us,47,28,60.34,147,3,1,1,1
2026-01-06,email,newsletter,Abandoned Cart,Email,mobile,Belgium,/products/premium-hoodie,45,31,63.85,127,3,1,1,1
2026-01-06,email,newsletter,Post-Purchase Flow,Email,mobile,France,/products/premium-hoodie,55,33,68.43,136,5,2,1,1
2026-01-06,bing,organic,,Organic Search,mobile,Belgium,/products/weekend-bag,24,14,0.0,73,1,0,0,0
2026-01-06,bing,organic,,Organic Search,desktop,Netherlands,/collections/best-sellers,25,15,0.0,66,1,0,0,0
2026-01-06,bing,organic,,Organic Search,mobile,Germany,/collections/sale,22,14,0.0,69,1,0,0,0
2026-01-06,pinterest,referral,,Social,desktop,Belgium,/collections/best-sellers,16,6,0.0,44,1,0,0,0
2026-01-06,pinterest,referral,,Social,tablet,Belgium,/pages/about-us,19,7,0.0,52,1,0,0,0
2026-01-06,pinterest,referral,,Social,mobile,Germany,/collections/sale,22,8,0.0,62,1,0,0,0
2026-01-07,google,cpc,Shopping - All Products,Paid Search,desktop,Netherlands,/products/premium-hoodie,153,81,170.28,402,13,7,3,3
2026-01-07,google,cpc,Shopping - Best Sellers,Paid Search,desktop,Germany,/collections/new-arrivals,166,90,287.29,409,10,5,5,5
2026-01-07,google,cpc,Search - Generic,Paid Search,desktop,Germany,/collections/best-sellers,140,71,185.87,337,11,6,3,3
2026-01-07,google,organic,,Organic Search,desktop,Belgium,/,176,117,172.88,427,12,6,3,3
2026-01-07,google,organic,,Organic Search,desktop,Belgium,/,190,123,191.1,607,15,7,3,3
2026-01-07,google,organic,,Organic Search,mobile,Belgium,/collections/sale,206,134,188.39,607,17,9,3,3
2026-01-07,(direct),(none),,Direct,mobile,Netherlands,/blogs/style-guide,94,43,125.72,242,8,4,2,2
2026-01-07,(direct),(none),,Direct,desktop,Netherlands,/products/classic-essential-tee,103,55,194.58,263,6,3,3,3
2026-01-07,(direct),(none),,Direct,mobile,Netherlands,/,90,42,114.15,269,8,3,2,2
2026-01-07,facebook,paid,Broad - Interest Based,Paid Social,mobile,Other,/,64,30,0.0,169,5,2,0,0
2026-01-07,facebook,paid,Broad - Interest Based,Paid Social,desktop,France,/collections/accessories,58,23,0.0,169,5,2,0,0
2026-01-07,facebook,paid,Retargeting - Website Visitors,Paid Social,desktop,Belgium,/collections/sale,57,23,0.0,166,5,2,0,0
2026-01-07,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Belgium,/collections/sale,32,13,0.0,94,2,1,0,0
2026-01-07,instagram,paid,Stories - New Collection,Paid Social,desktop,France,/products/recycled-sneakers,31,13,0.0,85,2,0,0,0
2026-01-07,instagram,paid,Stories - New Collection,Paid Social,desktop,Netherlands,/collections/best-sellers,35,16,0.0,103,3,1,0,0
2026-01-07,email,newsletter,Weekly Newsletter,Email,desktop,Netherlands,/collections/best-sellers,55,36,65.4,175,4,1,1,1
2026-01-07,email,newsletter,Weekly Newsletter,Email,desktop,Netherlands,/,49,35,67.84,140,4,2,1,1
2026-01-07,email,newsletter,Weekly Newsletter,Email,mobile,Belgium,/collections/sale,49,32,63.81,135,3,1,1,1
2026-01-07,bing,organic,,Organic Search,desktop,Netherlands,/products/classic-essential-tee,22,14,0.0,69,1,0,0,0
2026-01-07,bing,organic,,Organic Search,desktop,Belgium,/pages/about-us,28,18,0.0,69,1,0,0,0
2026-01-07,bing,organic,,Organic Search,mobile,Belgium,/collections/sale,27,17,0.0,78,2,1,0,0
2026-01-07,pinterest,referral,,Social,mobile,Netherlands,/,17,6,0.0,41,1,0,0,0
2026-01-07,pinterest,referral,,Social,mobile,Netherlands,/collections/new-arrivals,16,6,0.0,49,1,0,0,0
2026-01-07,pinterest,referral,,Social,mobile,Germany,/,20,7,0.0,62,1,0,0,0
2026-01-08,google,cpc,Performance Max - Prospecting,Paid Search,mobile,Netherlands,/collections/new-arrivals,153,76,133.91,457,10,5,2,2
2026-01-08,google,cpc,Search - Generic,Paid Search,desktop,Belgium,/products/classic-essential-tee,151,89,250.51,365,11,5,4,4
2026-01-08,google,cpc,Shopping - All Products,Paid Search,desktop,Belgium,/collections/best-sellers,165,82,202.05,399,14,7,3,3
2026-01-08,google,organic,,Organic Search,desktop,Belgium,/products/recycled-sneakers,202,137,297.88,537,13,6,4,4
2026-01-08,google,organic,,Organic Search,desktop,Belgium,/collections/accessories,175,110,298.45,553,14,7,4,4
2026-01-08,google,organic,,Organic Search,desktop,Germany,/products/organic-joggers,198,115,166.26,560,16,8,3,3
2026-01-08,(direct),(none),,Direct,mobile,Netherlands,/collections/best-sellers,103,55,125.46,281,9,4,2,2
2026-01-08,(direct),(none),,Direct,desktop,France,/collections/new-arrivals,96,43,198.74,287,6,3,3,3
2026-01-08,(direct),(none),,Direct,mobile,Belgium,/collections/sale,89,48,67.55,222,6,2,1,1
2026-01-08,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Netherlands,/collections/best-sellers,67,30,0.0,189,4,2,0,0
2026-01-08,facebook,paid,Retargeting - Website Visitors,Paid Social,desktop,Belgium,/products/classic-essential-tee,65,26,66.74,167,5,2,1,1
2026-01-08,facebook,paid,Lookalike - Purchasers,Paid Social,desktop,Belgium,/products/recycled-sneakers,56,25,0.0,175,4,2,0,0
2026-01-08,instagram,paid,Stories - New Collection,Paid Social,mobile,Netherlands,/products/classic-essential-tee,32,13,0.0,84,2,1,0,0
2026-01-08,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/collections/new-arrivals,33,16,0.0,96,3,1,0,0
2026-01-08,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/,30,13,0.0,86,2,1,0,0
2026-01-08,email,newsletter,Weekly Newsletter,Email,mobile,Netherlands,/collections/best-sellers,52,31,74.17,146,4,2,1,1
2026-01-08,email,newsletter,Weekly Newsletter,Email,desktop,Netherlands,/products/classic-essential-tee,53,35,127.52,132,3,1,2,2
2026-01-08,email,newsletter,Abandoned Cart,Email,mobile,France,/collections/sale,56,36,63.1,176,4,2,1,1
2026-01-08,bing,organic,,Organic Search,mobile,Belgium,/collections/new-arrivals,25,15,0.0,65,2,1,0,0
2026-01-08,bing,organic,,Organic Search,mobile,Belgium,/products/classic-essential-tee,24,13,0.0,60,1,0,0,0
2026-01-08,bing,organic,,Organic Search,desktop,Netherlands,/collections/sale,23,13,0.0,61,1,0,0,0
2026-01-08,pinterest,referral,,Social,desktop,Other,/products/premium-hoodie,18,6,0.0,56,1,0,0,0
2026-01-08,pinterest,referral,,Social,tablet,Other,/collections/new-arrivals,17,6,0.0,45,1,0,0,0
2026-01-08,pinterest,referral,,Social,mobile,Belgium,/collections/best-sellers,16,5,0.0,39,1,0,0,0
2026-01-09,google,cpc,Brand - NL,Paid Search,desktop,Belgium,/collections/accessories,129,76,187.07,386,9,5,3,3
2026-01-09,google,cpc,Shopping - All Products,Paid Search,mobile,Belgium,/products/classic-essential-tee,129,75,140.95,406,9,5,2,2
2026-01-09,google,cpc,Shopping - Best Sellers,Paid Search,mobile,Belgium,/pages/about-us,126,63,113.0,389,10,4,2,2
2026-01-09,google,organic,,Organic Search,desktop,Netherlands,/products/classic-essential-tee,190,122,239.6,512,17,9,4,4
2026-01-09,google,organic,,Organic Search,desktop,Belgium,/collections/new-arrivals,176,108,236.06,540,16,8,4,4
2026-01-09,google,organic,,Organic Search,desktop,France,/collections/new-arrivals,187,106,258.03,514,14,7,4,4
2026-01-09,(direct),(none),,Direct,mobile,Germany,/collections/sale,77,35,73.01,224,5,2,1,1
2026-01-09,(direct),(none),,Direct,desktop,Netherlands,/collections/sale,77,39,181.74,243,5,2,3,3
2026-01-09,(direct),(none),,Direct,tablet,Germany,/pages/about-us,98,44,112.89,236,6,2,2,2
2026-01-09,facebook,paid,Broad - Interest Based,Paid Social,mobile,Netherlands,/products/weekend-bag,62,26,0.0,178,5,3,0,0
2026-01-09,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Netherlands,/collections/sale,50,20,0.0,158,4,2,0,0
2026-01-09,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Netherlands,/collections/new-arrivals,50,23,0.0,143,3,1,0,0
2026-01-09,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Netherlands,/,25,10,0.0,62,1,0,0,0
2026-01-09,instagram,paid,Reels - Product Highlights,Paid Social,tablet,Germany,/collections/new-arrivals,26,11,0.0,73,2,1,0,0
2026-01-09,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Belgium,/collections/best-sellers,32,13,0.0,99,2,1,0,0
2026-01-09,email,newsletter,Post-Purchase Flow,Email,mobile,Netherlands,/products/organic-joggers,47,31,60.5,137,3,1,1,1
2026-01-09,email,newsletter,Weekly Newsletter,Email,mobile,Netherlands,/collections/sale,46,28,58.58,142,3,1,1,1
2026-01-09,email,newsletter,Post-Purchase Flow,Email,mobile,Netherlands,/,45,30,67.63,119,3,1,1,1
2026-01-09,bing,organic,,Organic Search,desktop,Netherlands,/products/recycled-sneakers,24,14,0.0,69,1,0,0,0
2026-01-09,bing,organic,,Organic Search,desktop,Netherlands,/collections/accessories,23,14,0.0,62,1,0,0,0
2026-01-09,bing,organic,,Organic Search,mobile,Belgium,/collections/sale,25,14,0.0,66,1,0,0,0
2026-01-09,pinterest,referral,,Social,desktop,Belgium,/,19,7,0.0,59,1,0,0,0
2026-01-09,pinterest,referral,,Social,desktop,Netherlands,/,18,6,0.0,50,1,0,0,0
2026-01-09,pinterest,referral,,Social,mobile,Germany,/products/premium-hoodie,20,8,0.0,56,1,0,0,0
2026-01-10,google,cpc,Brand - NL,Paid Search,mobile,Netherlands,/products/classic-essential-tee,112,57,133.51,289,10,6,2,2
2026-01-10,google,cpc,Shopping - All Products,Paid Search,desktop,Netherlands,/products/premium-hoodie,120,63,121.99,345,10,4,2,2
2026-01-10,google,cpc,Performance Max - Prospecting,Paid Search,mobile,Netherlands,/,114,58,138.88,274,7,3,2,2
2026-01-10,google,organic,,Organic Search,tablet,Belgium,/collections/accessories,134,89,149.02,335,10,4,2,2
2026-01-10,google,organic,,Organic Search,desktop,Netherlands,/products/recycled-sneakers,152,91,193.0,432,10,6,3,3
2026-01-10,google,organic,,Organic Search,desktop,Netherlands,/collections/new-arrivals,138,79,178.56,441,11,6,3,3
2026-01-10,(direct),(none),,Direct,desktop,Netherlands,/products/classic-essential-tee,62,32,116.35,164,5,2,2,2
2026-01-10,(direct),(none),,Direct,mobile,Belgium,/,74,35,62.29,220,5,2,1,1
2026-01-10,(direct),(none),,Direct,desktop,Netherlands,/,58,28,57.65,146,4,1,1,1
2026-01-10,facebook,paid,Broad - Interest Based,Paid Social,mobile,Netherlands,/,50,23,0.0,156,3,1,0,0
2026-01-10,facebook,paid,Broad - Interest Based,Paid Social,mobile,Other,/collections/best-sellers,40,17,0.0,122,3,1,0,0
2026-01-10,facebook,paid,Broad - Interest Based,Paid Social,mobile,Other,/collections/new-arrivals,50,24,0.0,125,4,2,0,0
2026-01-10,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/products/classic-essential-tee,24,9,0.0,66,2,0,0,0
2026-01-10,instagram,paid,Stories - New Collection,Paid Social,desktop,Belgium,/,22,9,0.0,64,1,0,0,0
2026-01-10,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/blogs/style-guide,25,11,0.0,69,1,0,0,0
2026-01-10,email,newsletter,Weekly Newsletter,Email,desktop,France,/,35,21,66.05,96,2,1,1,1
2026-01-10,email,newsletter,Post-Purchase Flow,Email,desktop,Netherlands,/collections/best-sellers,36,25,65.05,100,3,1,1,1
2026-01-10,email,newsletter,Abandoned Cart,Email,desktop,Other,/collections/new-arrivals,40,23,55.58,104,3,1,1,1
2026-01-10,bing,organic,,Organic Search,desktop,Belgium,/collections/sale,20,11,0.0,55,1,0,0,0
2026-01-10,bing,organic,,Organic Search,desktop,Germany,/collections/best-sellers,19,11,0.0,58,1,0,0,0
2026-01-10,bing,organic,,Organic Search,desktop,Netherlands,/collections/new-arrivals,18,11,0.0,56,1,0,0,0
2026-01-10,pinterest,referral,,Social,desktop,Germany,/collections/best-sellers,14,5,0.0,35,1,0,0,0
2026-01-10,pinterest,referral,,Social,mobile,Netherlands,/collections/sale,15,6,0.0,46,1,0,0,0
2026-01-10,pinterest,referral,,Social,mobile,Belgium,/products/recycled-sneakers,14,5,0.0,38,1,0,0,0
2026-01-11,google,cpc,Brand - BE,Paid Search,desktop,Netherlands,/products/classic-essential-tee,93,55,132.83,233,6,3,2,2
2026-01-11,google,cpc,Brand - NL,Paid Search,mobile,Belgium,/collections/new-arrivals,93,53,74.19,221,6,3,1,1
2026-01-11,google,cpc,Search - Generic,Paid Search,mobile,Belgium,/collections/best-sellers,94,54,65.25,270,8,4,1,1
2026-01-11,google,organic,,Organic Search,mobile,Netherlands,/collections/new-arrivals,109,66,66.34,280,7,3,1,1
2026-01-11,google,organic,,Organic Search,desktop,Netherlands,/,128,83,170.39,337,10,5,3,3
2026-01-11,google,organic,,Organic Search,mobile,Germany,/blogs/style-guide,142,91,147.81,382,10,4,2,2
2026-01-11,(direct),(none),,Direct,desktop,Netherlands,/,63,28,58.24,150,5,2,1,1
2026-01-11,(direct),(none),,Direct,mobile,France,/collections/new-arrivals,64,34,63.52,196,5,2,1,1
2026-01-11,(direct),(none),,Direct,mobile,France,/collections/sale,57,26,64.11,177,3,1,1,1
2026-01-11,facebook,paid,Broad - Interest Based,Paid Social,mobile,Germany,/products/recycled-sneakers,48,20,0.0,131,4,2,0,0
2026-01-11,facebook,paid,Retargeting - Website Visitors,Paid Social,desktop,Netherlands,/collections/sale,43,19,0.0,115,3,1,0,0
2026-01-11,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Netherlands,/collections/new-arrivals,41,18,0.0,124,3,1,0,0
2026-01-11,instagram,paid,Stories - New Collection,Paid Social,desktop,Belgium,/products/premium-hoodie,23,10,0.0,70,2,1,0,0
2026-01-11,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Netherlands,/products/classic-essential-tee,24,11,0.0,57,2,0,0,0
2026-01-11,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Germany,/collections/new-arrivals,22,10,0.0,69,1,0,0,0
2026-01-11,email,newsletter,Weekly Newsletter,Email,mobile,Belgium,/collections/accessories,37,24,59.62,113,2,0,1,1
2026-01-11,email,newsletter,Abandoned Cart,Email,desktop,Netherlands,/collections/best-sellers,34,21,63.66,104,2,0,1,1
2026-01-11,email,newsletter,Weekly Newsletter,Email,desktop,Germany,/products/weekend-bag,35,20,69.66,91,2,0,1,1
2026-01-11,bing,organic,,Organic Search,desktop,Germany,/collections/accessories,14,8,0.0,38,1,0,0,0
2026-01-11,bing,organic,,Organic Search,mobile,Netherlands,/collections/new-arrivals,19,12,0.0,52,1,0,0,0
2026-01-11,bing,organic,,Organic Search,tablet,Netherlands,/pages/about-us,18,12,0.0,57,1,0,0,0
2026-01-11,pinterest,referral,,Social,mobile,Netherlands,/collections/accessories,13,5,0.0,36,0,0,0,0
2026-01-11,pinterest,referral,,Social,mobile,Netherlands,/collections/sale,13,5,0.0,34,0,0,0,0
2026-01-11,pinterest,referral,,Social,desktop,Belgium,/collections/accessories,11,3,0.0,28,0,0,0,0
2026-01-12,google,cpc,Shopping - All Products,Paid Search,mobile,Netherlands,/products/recycled-sneakers,162,83,194.94,432,15,9,3,3
