event_date,device_category,channel_grouping,sessions,product_views,add_to_cart,begin_checkout,purchases,revenue
2026-02-15,desktop,Email,48,29,5,2,1,60.77
2026-02-15,mobile,Email,38,24,3,1,0,0.0
2026-02-16,desktop,Paid Search,210,139,27,14,8,537.46
2026-02-16,mobile,Paid Search,168,112,17,8,4,287.03
2026-02-16,desktop,Organic Search,257,158,31,15,8,529.21
2026-02-16,mobile,Organic Search,217,142,22,10,5,313.09
2026-02-16,desktop,Direct,129,80,15,8,5,298.67
2026-02-16,mobile,Direct,112,73,12,5,2,132.87
2026-02-16,desktop,Paid Social,153,104,19,10,5,287.33
2026-02-16,mobile,Paid Social,100,69,9,4,2,115.01
2026-02-16,desktop,Email,65,42,7,4,2,127.73
2026-02-16,mobile,Email,63,42,6,3,1,60.01
2026-02-17,desktop,Paid Search,196,122,22,11,6,385.97
2026-02-17,mobile,Paid Search,154,96,17,8,4,255.14
2026-02-17,desktop,Organic Search,235,157,30,16,9,587.37
2026-02-17,mobile,Organic Search,172,104,19,8,3,190.08
2026-02-17,desktop,Direct,112,69,13,7,4,261.29
2026-02-17,mobile,Direct,95,57,9,4,1,59.85
2026-02-17,desktop,Paid Social,121,74,13,6,3,212.18
2026-02-17,mobile,Paid Social,108,69,9,4,2,133.33
2026-02-17,desktop,Email,57,34,6,3,1,68.45
2026-02-17,mobile,Email,57,38,6,3,1,70.11
2026-02-18,desktop,Paid Search,177,108,21,12,6,424.55
2026-02-18,mobile,Paid Search,147,102,14,6,3,216.21
2026-02-18,desktop,Organic Search,232,162,27,15,9,634.27
2026-02-18,mobile,Organic Search,165,110,17,9,4,237.76
2026-02-18,desktop,Direct,122,84,15,8,5,316.85
2026-02-18,mobile,Direct,87,59,9,4,2,121.39
2026-02-18,desktop,Paid Social,123,76,15,8,4,279.82
2026-02-18,mobile,Paid Social,94,65,9,4,1,60.6
2026-02-18,desktop,Email,55,35,7,4,2,132.08
2026-02-18,mobile,Email,47,28,5,2,1,70.26
2026-02-19,desktop,Paid Search,181,113,20,9,5,323.94
2026-02-19,mobile,Paid Search,161,100,15,6,3,186.81
2026-02-19,desktop,Organic Search,240,145,30,17,9,653.47
2026-02-19,mobile,Organic Search,204,140,22,10,5,363.73
2026-02-19,desktop,Direct,130,82,14,8,4,243.46
2026-02-19,mobile,Direct,106,65,11,5,2,118.41
2026-02-19,desktop,Paid Social,123,76,16,9,5,325.7
2026-02-19,mobile,Paid Social,86,55,9,4,2,140.57
2026-02-19,desktop,Email,60,37,6,3,1,70.57
2026-02-19,mobile,Email,52,35,5,2,0,0.0
2026-02-20,desktop,Paid Search,179,109,20,9,5,304.32
2026-02-20,mobile,Paid Search,165,103,18,8,3,177.88
2026-02-20,desktop,Organic Search,229,153,28,16,10,594.36
2026-02-20,mobile,Organic Search,187,119,19,10,5,328.47
2026-02-20,desktop,Direct,125,79,14,7,4,244.11
2026-02-20,mobile,Direct,87,59,9,4,2,143.28
2026-02-20,desktop,Paid Social,127,79,15,8,4,263.1
2026-02-20,mobile,Paid Social,105,67,10,4,2,141.12
2026-02-20,desktop,Email,71,47,7,4,2,133.5
2026-02-20,mobile,Email,54,35,5,2,1,64.87
2026-02-21,desktop,Paid Search,141,90,15,8,4,231.19
2026-02-21,mobile,Paid Search,127,86,14,7,3,180.04
2026-02-21,desktop,Organic Search,173,108,22,11,6,377.23
2026-02-21,mobile,Organic Search,151,93,16,7,3,182.6
2026-02-21,desktop,Direct,82,54,10,5,2,127.41
2026-02-21,mobile,Direct,77,53,8,4,2,118.72
2026-02-21,desktop,Paid Social,88,55,9,5,3,175.28
2026-02-21,mobile,Paid Social,72,45,8,4,2,133.25
2026-02-21,desktop,Email,39,24,4,2,1,61.37
2026-02-21,mobile,Email,35,21,3,1,0,0.0
2026-02-22,desktop,Paid Search,142,95,17,9,5,326.32
2026-02-22,mobile,Paid Search,116,73,11,5,2,131.02
2026-02-22,desktop,Organic Search,197,138,24,13,8,561.85
2026-02-22,mobile,Organic Search,143,92,16,7,3,213.7
2026-02-22,desktop,Direct,90,57,10,4,2,133.2
2026-02-22,mobile,Direct,75,52,8,4,1,71.94
2026-02-22,desktop,Paid Social,86,51,9,4,2,131.49
2026-02-22,mobile,Paid Social,75,49,7,3,1,71.54
2026-02-22,desktop,Email,45,29,4,1,0,0.0
2026-02-22,mobile,Email,42,28,3,1,0,0.0
2026-02-23,desktop,Paid Search,241,154,29,16,9,595.82
2026-02-23,mobile,Paid Search,200,131,22,10,5,331.52
2026-02-23,desktop,Organic Search,277,167,31,18,10,726.92
2026-02-23,mobile,Organic Search,228,149,24,12,5,324.95
2026-02-23,desktop,Direct,120,79,15,8,4,241.57
2026-02-23,mobile,Direct,114,69,10,5,2,136.24
2026-02-23,desktop,Paid Social,140,94,17,9,5,354.59
2026-02-23,mobile,Paid Social,105,62,9,4,1,65.66
2026-02-23,desktop,Email,63,41,6,3,1,60.88
2026-02-23,mobile,Email,64,44,7,3,1,68.09
2026-02-24,desktop,Paid Search,206,141,23,12,6,413.91
2026-02-24,mobile,Paid Search,170,102,17,8,4,241.75
2026-02-24,desktop,Organic Search,238,165,30,15,9,568.28
2026-02-24,mobile,Organic Search,221,142,23,12,5,333.85
2026-02-24,desktop,Direct,131,78,14,7,4,250.17
2026-02-24,mobile,Direct,91,63,8,3,1,66.75
2026-02-24,desktop,Paid Social,133,90,15,8,4,230.76
2026-02-24,mobile,Paid Social,93,57,8,3,1,65.21
2026-02-24,desktop,Email,68,42,7,4,2,126.93
2026-02-24,mobile,Email,51,32,5,2,1,63.14
2026-02-25,desktop,Paid Search,211,136,26,13,8,536.28
2026-02-25,mobile,Paid Search,159,106,16,7,3,208.93
2026-02-25,desktop,Organic Search,230,148,28,14,8,573.97
2026-02-25,mobile,Organic Search,181,125,18,8,4,282.82
2026-02-25,desktop,Direct,133,83,16,9,4,268.75
2026-02-25,mobile,Direct,95,58,10,4,2,125.76
2026-02-25,desktop,Paid Social,121,81,15,7,4,287.26
2026-02-25,mobile,Paid Social,92,61,8,3,1,60.05
2026-02-25,desktop,Email,71,45,9,5,2,140.77
2026-02-25,mobile,Email,54,32,5,2,1,62.59
2026-02-26,desktop,Paid Search,217,137,26,14,8,569.44
2026-02-26,mobile,Paid Search,157,106,17,8,4,241.53
2026-02-26,desktop,Organic Search,281,194,32,17,10,583.32
2026-02-26,mobile,Organic Search,220,139,21,11,5,362.55
2026-02-26,desktop,Direct,127,88,13,6,3,202.6
2026-02-26,mobile,Direct,97,65,9,4,2,141.91
2026-02-26,desktop,Paid Social,112,69,14,8,5,308.88
2026-02-26,mobile,Paid Social,96,61,9,4,1,65.53
2026-02-26,desktop,Email,66,41,7,3,1,63.17
2026-02-26,mobile,Email,51,31,5,2,1,71.5
2026-02-27,desktop,Paid Search,196,120,24,12,7,490.99
2026-02-27,mobile,Paid Search,174,119,18,9,4,242.44
2026-02-27,desktop,Organic Search,245,150,30,17,10,685.9
2026-02-27,mobile,Organic Search,198,136,18,8,4,260.43
2026-02-27,desktop,Direct,113,79,13,6,3,172.28
2026-02-27,mobile,Direct,91,59,10,5,2,119.55
2026-02-27,desktop,Paid Social,109,71,11,5,2,116.26
2026-02-27,mobile,Paid Social,104,63,10,4,1,67.21
2026-02-27,desktop,Email,65,40,7,3,1,71.76
2026-02-27,mobile,Email,57,37,5,2,1,67.47
2026-02-28,desktop,Paid Search,170,101,18,9,5,339.94
2026-02-28,mobile,Paid Search,120,81,11,5,2,129.4
2026-02-28,desktop,Organic Search,177,112,20,12,7,444.51
2026-02-28,mobile,Organic Search,159,96,15,7,3,212.5
2026-02-28,desktop,Direct,103,61,12,6,3,195.7
2026-02-28,mobile,Direct,70,44,6,3,1,58.88
2026-02-28,desktop,Paid Social,85,53,10,5,2,129.62
2026-02-28,mobile,Paid Social,81,49,8,3,1,65.15
2026-02-28,desktop,Email,54,35,6,3,1,61.1
2026-02-28,mobile,Email,39,23,4,2,0,0.0
2026-03-01,desktop,Paid Search,162,113,19,10,5,353.55
2026-03-01,mobile,Paid Search,117,72,11,5,2,140.42
2026-03-01,desktop,Organic Search,184,127,21,12,7,490.61
2026-03-01,mobile,Organic Search,146,87,15,7,3,207.84
2026-03-01,desktop,Direct,102,62,11,5,2,122.49
2026-03-01,mobile,Direct,71,46,6,2,1,71.45
2026-03-01,desktop,Paid Social,105,72,12,6,3,186.4
2026-03-01,mobile,Paid Social,70,47,7,3,1,65.48
2026-03-01,desktop,Email,47,31,5,2,1,67.1
2026-03-01,mobile,Email,43,25,4,2,0,0.0
2026-03-02,desktop,Paid Search,238,150,26,14,8,538.06
2026-03-02,mobile,Paid Search,195,125,19,9,4,275.66
2026-03-02,desktop,Organic Search,271,188,31,18,10,685.99
2026-03-02,mobile,Organic Search,237,165,26,12,6,372.04
2026-03-02,desktop,Direct,122,74,14,7,3,175.71
2026-03-02,mobile,Direct,112,68,11,5,2,143.11
2026-03-02,desktop,Paid Social,124,86,14,7,4,268.64
2026-03-02,mobile,Paid Social,110,70,11,5,2,126.05
2026-03-02,desktop,Email,77,49,9,4,2,144.6
2026-03-02,mobile,Email,52,35,4,1,0,0.0
2026-03-03,desktop,Paid Search,205,143,23,12,7,461.23
2026-03-03,mobile,Paid Search,181,126,19,10,4,233.65
2026-03-03,desktop,Organic Search,247,148,30,15,9,600.41
2026-03-03,mobile,Organic Search,196,117,18,8,4,233.63
2026-03-03,desktop,Direct,123,82,15,8,4,251.16
2026-03-03,mobile,Direct,103,71,9,4,2,120.51
2026-03-03,desktop,Paid Social,129,86,16,8,5,333.8
2026-03-03,mobile,Paid Social,110,72,11,5,2,142.69
2026-03-03,desktop,Email,65,42,7,3,1,70.2
2026-03-03,mobile,Email,52,31,4,2,0,0.0
2026-03-04,desktop,Paid Search,224,135,27,14,7,498.68
2026-03-04,mobile,Paid Search,192,133,17,8,4,267.65
2026-03-04,desktop,Organic Search,224,149,25,13,7,433.6
2026-03-04,mobile,Organic Search,208,133,22,11,5,349.48
2026-03-04,desktop,Direct,136,90,16,9,4,242.23
2026-03-04,mobile,Direct,104,63,9,4,1,59.64
2026-03-04,desktop,Paid Social,131,86,15,8,5,286.76
2026-03-04,mobile,Paid Social,107,69,10,4,2,143.09
2026-03-04,desktop,Email,67,41,7,3,1,65.2
2026-03-04,mobile,Email,51,31,4,2,1,64.28
2026-03-05,desktop,Paid Search,180,117,22,12,6,392.78
2026-03-05,mobile,Paid Search,172,109,16,7,3,177.81
2026-03-05,desktop,Organic Search,251,154,27,15,8,535.22
2026-03-05,mobile,Organic Search,220,148,23,12,5,287.17
2026-03-05,desktop,Direct,114,73,12,6,3,202.84
2026-03-05,mobile,Direct,95,59,9,4,1,63.49
2026-03-05,desktop,Paid Social,117,72,15,7,4,230.35
2026-03-05,mobile,Paid Social,105,65,11,5,2,118.13
2026-03-05,desktop,Email,67,45,8,4,2,115.99
2026-03-05,mobile,Email,54,36,5,2,1,60.92
2026-03-06,desktop,Paid Search,183,127,20,10,5,287.38
2026-03-06,mobile,Paid Search,150,102,16,8,3,200.69
2026-03-06,desktop,Organic Search,263,166,32,16,8,465.99
2026-03-06,mobile,Organic Search,207,126,20,10,5,300.43
2026-03-06,desktop,Direct,107,70,11,5,3,190.77
2026-03-06,mobile,Direct,102,71,9,4,2,128.71
2026-03-06,desktop,Paid Social,112,76,13,6,3,207.97
2026-03-06,mobile,Paid Social,102,61,10,4,2,126.07
2026-03-06,desktop,Email,60,41,6,3,1,72.66
2026-03-06,mobile,Email,50,31,5,2,0,0.0
2026-03-07,desktop,Paid Search,160,100,18,10,5,349.03
2026-03-07,mobile,Paid Search,136,83,13,5,2,123.87
2026-03-07,desktop,Organic Search,197,132,21,11,6,375.07
2026-03-07,mobile,Organic Search,164,99,15,7,3,197.16
2026-03-07,desktop,Direct,98,68,11,6,3,186.42
2026-03-07,mobile,Direct,74,47,7,3,1,57.98
2026-03-07,desktop,Paid Social,86,58,9,4,2,136.18
2026-03-07,mobile,Paid Social,79,54,7,3,1,68.99
2026-03-07,desktop,Email,48,28,5,2,1,70.48
2026-03-07,mobile,Email,37,23,3,1,0,0.0
2026-03-08,desktop,Paid Search,137,95,15,7,3,197.97
2026-03-08,mobile,Paid Search,130,84,13,6,3,180.77
2026-03-08,desktop,Organic Search,171,115,19,11,6,376.79
2026-03-08,mobile,Organic Search,152,102,16,7,3,198.79
2026-03-08,desktop,Direct,87,54,10,6,3,180.35
2026-03-08,mobile,Direct,66,42,7,3,1,66.91
2026-03-08,desktop,Paid Social,83,55,9,4,2,118.84
2026-03-08,mobile,Paid Social,65,40,6,2,1,58.89
2026-03-08,desktop,Email,47,29,5,2,1,66.25
2026-03-08,mobile,Email,33,21,3,1,0,0.0
2026-03-09,desktop,Paid Search,210,145,23,12,7,435.91
2026-03-09,mobile,Paid Search,178,119,19,9,4,238.71
2026-03-09,desktop,Organic Search,237,146,27,13,8,481.93
2026-03-09,mobile,Organic Search,221,153,24,11,5,322.61
2026-03-09,desktop,Direct,132,91,16,8,5,320.11
2026-03-09,mobile,Direct,94,63,10,4,2,115.61
2026-03-09,desktop,Paid Social,137,95,17,8,4,259.1
2026-03-09,mobile,Paid Social,118,76,12,6,3,201.26
2026-03-09,desktop,Email,61,41,6,3,1,65.59
2026-03-09,mobile,Email,61,41,6,3,1,65.46
2026-03-10,desktop,Paid Search,217,134,25,13,8,468.29
2026-03-10,mobile,Paid Search,167,101,17,9,4,230.32
2026-03-10,desktop,Organic Search,266,181,33,17,9,601.51
2026-03-10,mobile,Organic Search,207,127,19,10,5,350.17
2026-03-10,desktop,Direct,127,79,15,7,3,208.12
2026-03-10,mobile,Direct,101,70,9,4,2,121.17
2026-03-10,desktop,Paid Social,141,98,15,7,4,236.01
2026-03-10,mobile,Paid Social,101,66,9,4,2,131.46
2026-03-10,desktop,Email,62,38,7,3,1,62.92
2026-03-10,mobile,Email,53,32,5,2,1,71.01
2026-03-11,desktop,Paid Search,213,133,26,14,7,482.63
2026-03-11,mobile,Paid Search,156,96,17,9,4,240.67
2026-03-11,desktop,Organic Search,256,169,33,19,11,679.62
2026-03-11,mobile,Organic Search,197,129,21,9,4,265.33
2026-03-11,desktop,Direct,111,77,13,7,4,255.62
2026-03-11,mobile,Direct,99,68,9,4,1,59.91
2026-03-11,desktop,Paid Social,114,78,13,6,3,176.03
2026-03-11,mobile,Paid Social,100,68,9,4,1,69.02
2026-03-11,desktop,Email,73,49,8,4,2,118.62
2026-03-11,mobile,Email,57,36,5,2,0,0.0
2026-03-12,desktop,Paid Search,204,134,23,12,6,393.25
2026-03-12,mobile,Paid Search,163,104,15,6,3,177.63
2026-03-12,desktop,Organic Search,243,155,29,14,8,494.13
2026-03-12,mobile,Organic Search,202,139,21,9,4,283.83
2026-03-12,desktop,Direct,134,90,17,9,5,296.82
2026-03-12,mobile,Direct,95,57,10,4,1,67.18
2026-03-12,desktop,Paid Social,133,92,16,8,4,272.26
2026-03-12,mobile,Paid Social,91,59,8,3,1,67.31
2026-03-12,desktop,Email,67,41,7,3,1,64.13
2026-03-12,mobile,Email,50,31,5,2,1,62.48
2026-03-13,desktop,Paid Search,210,137,26,12,7,449.1
2026-03-13,mobile,Paid Search,157,100,14,7,3,188.8
2026-03-13,desktop,Organic Search,234,153,29,16,8,547.12
2026-03-13,mobile,Organic Search,201,139,22,11,5,314.08
2026-03-13,desktop,Direct,130,81,15,7,4,259.74
2026-03-13,mobile,Direct,113,78,12,6,3,174.32
2026-03-13,desktop,Paid Social,119,77,15,8,4,269.13
2026-03-13,mobile,Paid Social,101,64,10,4,1,72.02
2026-03-13,desktop,Email,66,39,8,4,2,142.04
2026-03-13,mobile,Email,57,38,6,2,0,0.0
2026-03-14,desktop,Paid Search,163,107,18,10,6,393.68
2026-03-14,mobile,Paid Search,141,92,14,6,2,130.15
2026-03-14,desktop,Organic Search,203,133,22,11,6,383.75
2026-03-14,mobile,Organic Search,150,101,15,7,3,185.69
2026-03-14,desktop,Direct,83,56,10,5,2,131.45
2026-03-14,mobile,Direct,72,44,7,3,1,63.43
2026-03-14,desktop,Paid Social,89,54,10,5,3,197.43
2026-03-14,mobile,Paid Social,76,47,7,3,1,62.11
2026-03-14,desktop,Email,46,28,5,2,1,69.13
2026-03-14,mobile,Email,43,26,4,1,0,0.0
2026-03-15,desktop,Paid Search,146,90,18,10,5,298.11
2026-03-15,mobile,Paid Search,137,93,15,7,3,199.17
2026-03-15,desktop,Organic Search,180,122,21,10,6,344.64
2026-03-15,mobile,Organic Search,147,99,15,7,3,215.79
2026-03-15,desktop,Direct,100,69,12,6,3,204.76
2026-03-15,mobile,Direct,71,49,7,3,1,66.42
2026-03-15,desktop,Paid Social,93,62,10,6,3,185.56
2026-03-15,mobile,Paid Social,65,40,6,3,1,57.76
2026-03-15,desktop,Email,48,30,6,3,1,68.21
2026-03-15,mobile,Email,35,23,3,1,0,0.0
2026-03-16,desktop,Paid Search,214,131,26,13,7,448.71
2026-03-16,mobile,Paid Search,195,133,18,8,3,184.69
2026-03-16,desktop,Organic Search,284,191,34,19,11,765.34
2026-03-16,mobile,Organic Search,212,129,22,10,4,264.71
2026-03-16,desktop,Direct,121,84,14,7,4,234.75
2026-03-16,mobile,Direct,111,71,12,6,2,133.65
2026-03-16,desktop,Paid Social,147,97,18,9,5,324.17
2026-03-16,mobile,Paid Social,122,77,12,5,2,140.78
2026-03-16,desktop,Email,65,40,8,4,2,133.58
2026-03-16,mobile,Email,57,34,6,2,0,0.0
2026-03-17,desktop,Paid Search,195,121,23,12,7,449.36
2026-03-17,mobile,Paid Search,181,110,17,8,4,286.36
2026-03-17,desktop,Organic Search,234,150,29,15,8,560.53
2026-03-17,mobile,Organic Search,221,133,22,11,5,314.15
2026-03-17,desktop,Direct,122,76,15,7,3,190.33
2026-03-17,mobile,Direct,95,65,9,4,1,61.76
2026-03-17,desktop,Paid Social,109,67,13,7,4,280.9
2026-03-17,mobile,Paid Social,99,63,9,4,1,60.35
2026-03-17,desktop,Email,67,44,7,4,2,124.2
2026-03-17,mobile,Email,49,31,4,1,0,0.0
2026-03-18,desktop,Paid Search,205,142,26,14,8,542.11
2026-03-18,mobile,Paid Search,185,117,18,9,4,267.7
2026-03-18,desktop,Organic Search,261,162,33,19,12,822.43
2026-03-18,mobile,Organic Search,227,141,22,11,5,335.92
2026-03-18,desktop,Direct,135,93,15,7,3,187.21
2026-03-18,mobile,Direct,94,60,8,4,1,66.73
2026-03-18,desktop,Paid Social,114,69,13,7,4,258.01
2026-03-18,mobile,Paid Social,110,70,10,4,1,61.35
2026-03-18,desktop,Email,64,42,8,4,2,134.21
2026-03-18,mobile,Email,57,36,6,2,1,70.2
2026-03-19,desktop,Paid Search,227,150,29,14,8,531.88
2026-03-19,mobile,Paid Search,167,106,18,8,3,177.38
2026-03-19,desktop,Organic Search,261,173,32,17,9,630.42
2026-03-19,mobile,Organic Search,220,142,23,11,5,314.66
2026-03-19,desktop,Direct,138,83,16,8,4,248.93
2026-03-19,mobile,Direct,100,65,9,4,1,61.67
2026-03-19,desktop,Paid Social,134,87,16,8,5,339.94
2026-03-19,mobile,Paid Social,104,72,11,5,2,138.68
2026-03-19,desktop,Email,61,42,7,3,1,72.55
2026-03-19,mobile,Email,60,39,5,2,1,60.81
2026-03-20,desktop,Paid Search,207,125,26,14,8,565.62
2026-03-20,mobile,Paid Search,162,101,15,7,3,193.66
2026-03-20,desktop,Organic Search,248,164,29,14,8,510.64
2026-03-20,mobile,Organic Search,209,145,20,9,4,246.74
2026-03-20,desktop,Direct,126,76,14,7,4,269.51
2026-03-20,mobile,Direct,93,59,9,4,1,60.13
2026-03-20,desktop,Paid Social,107,65,12,6,3,183.12
2026-03-20,mobile,Paid Social,102,69,10,4,1,65.71
2026-03-20,desktop,Email,67,42,8,4,2,144.44
2026-03-20,mobile,Email,57,36,6,2,1,65.85
2026-03-21,desktop,Paid Search,137,95,16,8,4,282.53
2026-03-21,mobile,Paid Search,123,75,12,5,2,139.21
2026-03-21,desktop,Organic Search,183,118,23,12,7,492.95
2026-03-21,mobile,Organic Search,162,106,15,6,3,208.67
2026-03-21,desktop,Direct,83,55,9,5,2,129.01
2026-03-21,mobile,Direct,66,40,6,2,0,0.0
2026-03-21,desktop,Paid Social,93,63,12,6,3,200.69
2026-03-21,mobile,Paid Social,64,44,6,3,1,66.41
2026-03-21,desktop,Email,42,26,4,2,1,70.75
2026-03-21,mobile,Email,36,25,4,1,0,0.0
2026-03-22,desktop,Paid Search,142,97,17,9,5,342.06
2026-03-22,mobile,Paid Search,123,83,13,5,2,132.36
2026-03-22,desktop,Organic Search,179,116,20,10,6,355.48
2026-03-22,mobile,Organic Search,144,90,14,6,3,206.4
2026-03-22,desktop,Direct,98,62,11,5,3,211.23
2026-03-22,mobile,Direct,75,51,8,3,1,59.43
2026-03-22,desktop,Paid Social,101,62,11,6,3,172.66
2026-03-22,mobile,Paid Social,73,45,7,3,1,72.58
2026-03-22,desktop,Email,54,37,6,3,1,64.03
2026-03-22,mobile,Email,39,24,3,1,0,0.0
2026-03-23,desktop,Paid Search,228,148,25,12,7,509.34
2026-03-23,mobile,Paid Search,193,123,20,10,4,275.56
2026-03-23,desktop,Organic Search,245,158,27,14,8,573.93
2026-03-23,mobile,Organic Search,217,147,20,10,5,321.14
2026-03-23,desktop,Direct,142,98,16,8,4,244.92
2026-03-23,mobile,Direct,100,65,9,4,2,115.59
2026-03-23,desktop,Paid Social,136,84,15,7,4,254.59
2026-03-23,mobile,Paid Social,103,68,9,4,2,137.6
2026-03-23,desktop,Email,63,42,7,3,1,60.93
2026-03-23,mobile,Email,55,34,5,2,1,70.03
2026-03-24,desktop,Paid Search,193,116,21,10,6,434.78
2026-03-24,mobile,Paid Search,157,97,14,7,3,187.46
2026-03-24,desktop,Organic Search,266,175,32,17,10,702.5
2026-03-24,mobile,Organic Search,195,125,21,10,4,270.25
2026-03-24,desktop,Direct,114,77,13,6,3,213.86
2026-03-24,mobile,Direct,97,61,10,4,2,139.06
2026-03-24,desktop,Paid Social,111,71,12,7,4,283.78
2026-03-24,mobile,Paid Social,87,55,9,4,2,120.41
2026-03-24,desktop,Email,58,38,6,3,1,58.87
2026-03-24,mobile,Email,48,29,4,2,1,64.37
2026-03-25,desktop,Paid Search,177,120,23,11,7,453.32
2026-03-25,mobile,Paid Search,174,117,19,10,4,270.6
2026-03-25,desktop,Organic Search,252,162,28,14,7,401.99
2026-03-25,mobile,Organic Search,213,144,23,12,6,369.16
2026-03-25,desktop,Direct,108,68,12,6,3,195.16
2026-03-25,mobile,Direct,96,63,9,4,2,128.58
2026-03-25,desktop,Paid Social,118,71,15,7,4,283.35
2026-03-25,mobile,Paid Social,107,73,9,4,1,59.2
2026-03-25,desktop,Email,68,47,7,3,1,63.91
2026-03-25,mobile,Email,50,32,5,2,1,63.26
2026-03-26,desktop,Paid Search,182,124,20,10,6,418.93
2026-03-26,mobile,Paid Search,153,97,15,7,3,176.25
2026-03-26,desktop,Organic Search,241,166,31,16,9,611.93
2026-03-26,mobile,Organic Search,202,133,22,10,5,358.86
2026-03-26,desktop,Direct,127,83,15,7,4,258.07
2026-03-26,mobile,Direct,101,66,10,5,2,131.92
2026-03-26,desktop,Paid Social,114,73,13,7,3,201.13
2026-03-26,mobile,Paid Social,100,66,9,4,1,72.72
2026-03-26,desktop,Email,64,42,6,3,1,64.53
2026-03-26,mobile,Email,54,35,5,2,1,63.59
2026-03-27,desktop,Paid Search,197,131,23,11,7,468.54
2026-03-27,mobile,Paid Search,172,118,15,7,3,181.98
2026-03-27,desktop,Organic Search,248,159,30,16,10,673.38
2026-03-27,mobile,Organic Search,187,128,17,9,4,255.99
2026-03-27,desktop,Direct,118,73,13,6,3,213.09
2026-03-27,mobile,Direct,95,64,10,4,2,129.42
2026-03-27,desktop,Paid Social,140,84,18,9,4,248.94
2026-03-27,mobile,Paid Social,100,61,10,5,2,139.72
2026-03-27,desktop,Email,65,43,7,3,1,64.52
2026-03-27,mobile,Email,55,33,5,2,1,64.68
2026-03-28,desktop,Paid Search,143,93,17,9,4,230.94
2026-03-28,mobile,Paid Search,130,90,12,5,2,145.38
2026-03-28,desktop,Organic Search,159,108,19,9,4,275.04
2026-03-28,mobile,Organic Search,135,94,14,7,3,178.97
2026-03-28,desktop,Direct,96,58,12,6,3,178.07
2026-03-28,mobile,Direct,70,44,6,3,1,63.1
2026-03-28,desktop,Paid Social,96,62,11,6,3,203.28
2026-03-28,mobile,Paid Social,73,45,7,3,1,68.46
2026-03-28,desktop,Email,49,29,6,3,1,68.42
2026-03-28,mobile,Email,43,29,4,1,0,0.0
2026-03-29,desktop,Paid Search,165,109,18,10,6,382.57
2026-03-29,mobile,Paid Search,134,85,14,7,3,214.95
2026-03-29,desktop,Organic Search,191,114,24,12,7,450.57
2026-03-29,mobile,Organic Search,133,79,14,7,3,191.13
2026-03-29,desktop,Direct,91,63,10,5,2,120.97
2026-03-29,mobile,Direct,68,45,7,3,1,67.22
2026-03-29,desktop,Paid Social,84,55,9,4,2,127.8
2026-03-29,mobile,Paid Social,70,42,6,3,1,62.58
2026-03-29,desktop,Email,49,34,5,2,1,61.68
2026-03-29,mobile,Email,35,22,3,1,0,0.0
2026-03-30,desktop,Paid Search,230,158,26,15,8,468.86
2026-03-30,mobile,Paid Search,172,104,15,6,3,177.01
2026-03-30,desktop,Organic Search,277,185,33,17,9,608.16
2026-03-30,mobile,Organic Search,201,130,18,8,4,266.62
2026-03-30,desktop,Direct,133,89,16,8,5,331.38
2026-03-30,mobile,Direct,103,61,11,5,2,143.48
